play_id,played_at,artist_name,track_name,genre,country,minutes_played,device,skipped
1267,2025-02-15,Fjord & Flint,Golden Garden,Folk,Norway,0.23,tablet,1
1268,2025-02-16,Hertz Garden,Northern Lines,Electronic,Germany,6.92,laptop,0
1269,2025-02-17,The Tuesday Club,Northern Ferry,Pop,United Kingdom,1.37,phone,0
1270,2025-02-17,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,0.46,phone,1
1271,2025-02-17,Mango Static,Hollow Parade,Latin,Brazil,4.81,laptop,0
1272,2025-02-17,Fjord & Flint,Northern Avenue,Folk,Norway,5.57,phone,0
1273,2025-02-18,Fjord & Flint,Midnight Kitchen,Folk,Norway,3.46,speaker,0
1274,2025-02-18,Sara Lindqvist,Golden Harbour,Pop,Sweden,3.65,car,0
1275,2025-02-19,Salon Mécanique,Hollow Parade,Jazz,Belgium,6.73,phone,0
1276,2025-02-19,Fjord & Flint,Broken Radio,Folk,Norway,4.33,phone,0
1277,2025-02-19,Bright Utility,Broken Machines,Indie,United Kingdom,3.41,tablet,0
1278,2025-02-19,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,1.73,speaker,0
1279,2025-02-19,DJ Kompas,Midnight Weather,Electronic,Netherlands,9.69,phone,0
1280,2025-02-21,DJ Kompas,Midnight Weather,Electronic,Netherlands,3.98,speaker,0
1281,2025-02-21,Sara Lindqvist,Northern Radio,Pop,Sweden,3.33,car,0
1282,2025-02-22,Northern Signal,Amber Lines,Electronic,Norway,1.24,tablet,1
1283,2025-02-22,Fjord & Flint,Open Orbit,Folk,Norway,5.14,car,0
1284,2025-02-23,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,3.99,phone,0
1285,2025-02-23,Brannon Hill,Electric Parade,Folk,Ireland,4.43,phone,0
1286,2025-02-23,Northern Signal,Golden Machines,Electronic,Norway,6.33,laptop,0
1287,2025-02-24,Sara Lindqvist,Summer Tape,Pop,Sweden,4.07,speaker,0
1288,2025-02-24,Fjord & Flint,Blue Traffic,Folk,Norway,0.62,speaker,0
1289,2025-02-24,Pale Cartography,Open Orbit,Folk,Canada,4.62,phone,0
1290,2025-02-25,Sara Lindqvist,Quiet Harbour,Pop,Sweden,4.96,speaker,0
1291,2025-02-25,Glass Tram,Salt Lines,Electronic,Germany,9.31,phone,0
1292,2025-02-25,Mireille Basset,Harbour Machines,Jazz,France,5.57,phone,0
1293,2025-02-27,Sara Lindqvist,Broken Kitchen,Pop,Sweden,6.3,laptop,0
1294,2025-02-27,Fjord & Flint,Midnight Kitchen,Folk,Norway,6.56,phone,0
1295,2025-02-28,Sara Lindqvist,Quiet Harbour,Pop,Sweden,4.79,phone,0
1296,2025-02-28,Sara Lindqvist,Midnight Orbit,Pop,Sweden,3.57,phone,0
1297,2025-03-01,Casa Tropicana,Blue Machines,Latin,Cuba,4.74,phone,0
1298,2025-03-01,Fjord & Flint,Summer Wires,Folk,Norway,3.12,phone,0
1299,2025-03-02,Sara Lindqvist,Broken Kitchen,Pop,Sweden,4.63,car,0
1300,2025-03-02,DJ Kompas,Bright Ferry,Electronic,Netherlands,4.68,phone,0
1301,2025-03-03,Brannon Hill,Electric Parade,Folk,Ireland,5.21,speaker,0
1302,2025-03-03,The Slow Ferry,Velvet Season,Indie,Ireland,4.52,phone,0
1303,2025-03-04,Sara Lindqvist,Broken Kitchen,Pop,Sweden,4.55,phone,0
1304,2025-03-04,Basement Cartography,Velvet Kitchen,Indie,Canada,4.59,phone,0
1305,2025-03-04,Fjord & Flint,Northern Avenue,Folk,Norway,3.56,laptop,0
1306,2025-03-05,Northern Signal,Electric Avenue,Electronic,Norway,3.83,phone,0
1307,2025-03-05,Orquesta Bellavista,Iron Lines,Latin,Colombia,1.48,laptop,0
1308,2025-03-05,Brannon Hill,Quiet Ferry,Folk,Ireland,3.93,phone,0
1309,2025-03-05,Selva Alta,Open Orbit,Latin,Peru,3.54,laptop,0
1310,2025-03-06,Kito Ndungu,Salt Ferry,Afrobeat,Kenya,3.4,laptop,0
1311,2025-03-06,Mireille Basset,Midnight Traffic,Jazz,France,8.19,phone,0
1312,2025-03-06,The Slow Ferry,Iron Weather,Indie,Ireland,5.55,speaker,0
1313,2025-03-07,Luz de Enero,Paper Window,Latin,Spain,2.03,car,0
1314,2025-03-07,DJ Kompas,Hollow Radio,Electronic,Netherlands,6.76,phone,0
1315,2025-03-08,Sara Lindqvist,Northern Radio,Pop,Sweden,4.98,phone,0
1316,2025-03-08,DJ Kompas,Midnight Weather,Electronic,Netherlands,5.45,speaker,0
1317,2025-03-08,Bright Utility,Bright Letters,Indie,United Kingdom,5.01,phone,0
1318,2025-03-09,Brannon Hill,Quiet Ferry,Folk,Ireland,5.43,phone,0
1319,2025-03-09,Nora Whitlock,Northern Machines,Pop,United States,1.16,tablet,1
1320,2025-03-10,Glass Tram,Salt Lines,Electronic,Germany,5.64,car,0
1321,2025-03-10,Fjord & Flint,Midnight Kitchen,Folk,Norway,6.63,phone,0
1322,2025-03-11,The Paper Kites Society,Amber Window,Indie,Australia,0.66,speaker,1
1323,2025-03-11,Glass Tram,Broken Lines,Electronic,Germany,8.26,phone,0
1324,2025-03-11,Static Meadow,Salt Mornings,Rock,United States,2.85,phone,0
1325,2025-03-12,DJ Kompas,Paper Signal,Electronic,Netherlands,6.14,laptop,0
1326,2025-03-12,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,4.72,speaker,0
1327,2025-03-12,Brannon Hill,Bright Mornings,Folk,Ireland,1.95,phone,0
1328,2025-03-12,Fjord & Flint,Northern Avenue,Folk,Norway,3.44,laptop,0
1329,2025-03-12,Basement Cartography,Blue Mornings,Indie,Canada,1.95,phone,0
1330,2025-03-13,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,4.9,phone,0
1331,2025-03-13,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,4.34,phone,0
1332,2025-03-13,Bright Utility,Winter Window,Indie,United Kingdom,3.06,speaker,0
1333,2025-03-13,Casa Tropicana,Blue Machines,Latin,Cuba,2.28,phone,0
1334,2025-03-14,Fjord & Flint,Open Orbit,Folk,Norway,1.77,phone,0
1335,2025-03-14,Fjord & Flint,Northern Avenue,Folk,Norway,2.83,phone,0
1336,2025-03-14,Fjord & Flint,Broken Radio,Folk,Norway,3.92,laptop,0
1337,2025-03-15,Fjord & Flint,Northern Avenue,Folk,Norway,1.04,laptop,1
1338,2025-03-15,Basement Cartography,Blue Traffic,Indie,Canada,1.88,phone,0
1339,2025-03-15,Mireille Basset,Static Signal,Jazz,France,9.33,phone,0
1340,2025-03-16,Fjord & Flint,Golden Garden,Folk,Norway,3.03,laptop,0
1341,2025-03-16,The Quiet Wires,Open Mornings,Rock,United States,3.8,phone,0
1342,2025-03-16,Static Meadow,Bright Traffic,Rock,United States,0.8,phone,1
1343,2025-03-16,Rosewood Lane,Electric Weather,Folk,United Kingdom,3.26,tablet,0
1344,2025-03-16,Selva Alta,Amber Mornings,Latin,Peru,2.86,phone,0
1345,2025-03-17,Hollow Pines,Amber Lines,Folk,United States,3.43,phone,0
1346,2025-03-17,DJ Kompas,Paper Signal,Electronic,Netherlands,3.79,speaker,0
1347,2025-03-17,Mireille Basset,Harbour Machines,Jazz,France,7.53,phone,0
1348,2025-03-17,Hollow Pines,Winter Traffic,Folk,United States,3.78,phone,0
1349,2025-03-18,Brannon Hill,Quiet Ferry,Folk,Ireland,5.48,car,0
1350,2025-03-18,Mireille Basset,Harbour Machines,Jazz,France,5.97,laptop,0
1351,2025-03-18,Yuki Tanaka Trio,Northern Window,Jazz,Japan,10.04,phone,0
1352,2025-03-18,Sara Lindqvist,Northern Radio,Pop,Sweden,4.18,phone,0
1353,2025-03-18,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,4.21,laptop,0
1354,2025-03-18,DJ Kompas,Golden Weather,Electronic,Netherlands,6.55,phone,0
1355,2025-03-18,Static Meadow,Northern Avenue,Rock,United States,3.43,phone,0
1356,2025-03-19,Glass Tram,Broken Mornings,Electronic,Germany,6.25,phone,0
1357,2025-03-19,Static Meadow,Winter Mornings,Rock,United States,2.63,phone,0
1358,2025-03-19,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,5.09,speaker,0
1359,2025-03-19,Bright Utility,Bright Letters,Indie,United Kingdom,5.83,car,0
1360,2025-03-20,Luz de Enero,Velvet Harbour,Latin,Spain,0.4,speaker,1
1361,2025-03-21,Glass Tram,Broken Mornings,Electronic,Germany,5.84,phone,0
1362,2025-03-21,DJ Kompas,Midnight Weather,Electronic,Netherlands,7.27,speaker,0
1363,2025-03-21,DJ Kompas,Midnight Weather,Electronic,Netherlands,7.32,laptop,0
1364,2025-03-21,DJ Kompas,Hollow Radio,Electronic,Netherlands,6.55,phone,0
1365,2025-03-21,The Quiet Wires,Golden Wires,Rock,United States,5.68,laptop,0
1366,2025-03-22,Luz de Enero,Static Machines,Latin,Spain,4.51,phone,0
1367,2025-03-22,DJ Kompas,Electric Mornings,Electronic,Netherlands,6.46,speaker,0
1368,2025-03-23,Fjord & Flint,Summer Wires,Folk,Norway,1.19,speaker,1
1369,2025-03-23,Static Meadow,Northern Avenue,Rock,United States,4.58,car,0
1370,2025-03-23,Luz de Enero,Static Machines,Latin,Spain,3.59,phone,0
1371,2025-03-24,Salon Mécanique,Bright Window,Jazz,Belgium,0.43,phone,1
1372,2025-03-24,The Slow Ferry,Iron Weather,Indie,Ireland,2.67,speaker,0
1373,2025-03-24,Glass Tram,Broken Lines,Electronic,Germany,5.11,phone,0
1374,2025-03-24,Glass Tram,Broken Mornings,Electronic,Germany,5.42,laptop,0
1375,2025-03-24,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,3.32,phone,0
1376,2025-03-24,Casa Tropicana,Harbour Orbit,Latin,Cuba,2.26,laptop,0
1377,2025-03-25,Glass Tram,Amber Ferry,Electronic,Germany,6.24,laptop,0
1378,2025-03-25,Glass Tram,Amber Ferry,Electronic,Germany,3.34,phone,0
1379,2025-03-25,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,4.72,laptop,0
1380,2025-03-25,The Slow Ferry,Iron Weather,Indie,Ireland,4.45,laptop,0
1381,2025-03-26,Kanto Kids,Broken Weather,Pop,Philippines,0.9,phone,1
1382,2025-03-26,Selva Alta,Open Ferry,Latin,Peru,0.88,phone,0
1383,2025-03-26,Sara Lindqvist,Slow Mornings,Pop,Sweden,3.33,phone,0
1384,2025-03-27,Static Meadow,Paper Parade,Rock,United States,3.23,laptop,0
1385,2025-03-27,Sara Lindqvist,Golden Harbour,Pop,Sweden,0.77,phone,0
1386,2025-03-27,The Slow Ferry,Winter Weather,Indie,Ireland,3.42,speaker,0
1387,2025-03-28,Sara Lindqvist,Slow Mornings,Pop,Sweden,3.83,laptop,0
1388,2025-03-28,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,1.72,phone,0
1389,2025-03-29,DJ Kompas,Electric Mornings,Electronic,Netherlands,1.51,tablet,1
1390,2025-03-29,Fjord & Flint,Blue Ferry,Folk,Norway,4.91,phone,0
1391,2025-03-29,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,0.23,laptop,1
1392,2025-03-29,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,3.03,speaker,0
1393,2025-03-29,Basement Cartography,Broken Kitchen,Indie,Canada,0.97,speaker,1
1394,2025-03-29,DJ Kompas,Hollow Radio,Electronic,Netherlands,3.27,speaker,0
1395,2025-03-29,The Paper Kites Society,Velvet Wires,Indie,Australia,4.88,tablet,0
1396,2025-03-30,Glass Tram,Amber Ferry,Electronic,Germany,0.6,speaker,1
1397,2025-03-30,Sara Lindqvist,Golden Harbour,Pop,Sweden,2.76,phone,0
1398,2025-03-30,Static Meadow,Amber Tape,Rock,United States,3.62,laptop,0
1399,2025-03-31,DJ Kompas,Bright Ferry,Electronic,Netherlands,5.58,phone,0
1400,2025-03-31,Rosewood Lane,Paper Mornings,Folk,United Kingdom,5.39,phone,0
1401,2025-03-31,DJ Kompas,Electric Mornings,Electronic,Netherlands,4.72,phone,0
1402,2025-04-01,Selva Alta,Open Orbit,Latin,Peru,1.88,laptop,0
1403,2025-04-01,Pale Cartography,Winter Weather,Folk,Canada,0.98,speaker,1
1404,2025-04-01,Glass Tram,Broken Lines,Electronic,Germany,6.24,laptop,0
1405,2025-04-02,Glass Tram,Salt Lines,Electronic,Germany,4.0,phone,0
1406,2025-04-02,Basement Cartography,Blue Mornings,Indie,Canada,1.93,laptop,0
1407,2025-04-03,The Paper Kites Society,Amber Window,Indie,Australia,4.41,speaker,0
1408,2025-04-03,Luz de Enero,Velvet Harbour,Latin,Spain,0.37,tablet,1
1409,2025-04-03,Brannon Hill,Midnight Kitchen,Folk,Ireland,3.66,laptop,0
1410,2025-04-03,The Quiet Wires,Northern Tape,Rock,United States,6.42,speaker,0
1411,2025-04-03,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,4.45,laptop,0
1412,2025-04-04,Luz de Enero,Velvet Harbour,Latin,Spain,1.64,laptop,0
1413,2025-04-04,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,4.52,laptop,0
1414,2025-04-04,Hertz Garden,Blue Orbit,Electronic,Germany,5.99,car,0
1415,2025-04-06,Fjord & Flint,Summer Wires,Folk,Norway,4.68,speaker,0
1416,2025-04-07,The Slow Ferry,Amber Garden,Indie,Ireland,5.06,laptop,0
1417,2025-04-07,Kanto Kids,Broken Weather,Pop,Philippines,3.16,laptop,0
1418,2025-04-08,Fjord & Flint,Blue Avenue,Folk,Norway,2.52,phone,0
1419,2025-04-09,Northern Signal,Amber Lines,Electronic,Norway,6.46,phone,0
1420,2025-04-09,Bright Utility,Broken Machines,Indie,United Kingdom,4.33,phone,0
1421,2025-04-11,Luz de Enero,Static Traffic,Latin,Spain,3.69,phone,0
1422,2025-04-11,Sara Lindqvist,Quiet Harbour,Pop,Sweden,1.83,phone,0
1423,2025-04-11,Fjord & Flint,Midnight Kitchen,Folk,Norway,5.84,car,0
1424,2025-04-12,DJ Kompas,Bright Ferry,Electronic,Netherlands,4.51,phone,0
1425,2025-04-12,Static Meadow,Amber Tape,Rock,United States,3.93,laptop,0
1426,2025-04-12,Sara Lindqvist,Summer Tape,Pop,Sweden,2.59,phone,0
1427,2025-04-13,Fjord & Flint,Northern Avenue,Folk,Norway,1.02,laptop,0
1428,2025-04-13,Sara Lindqvist,Quiet Harbour,Pop,Sweden,4.12,phone,0
1429,2025-04-13,Northern Signal,Winter Wires,Electronic,Norway,4.89,phone,0
1430,2025-04-13,Sara Lindqvist,Electric Weather,Pop,Sweden,5.35,speaker,0
1431,2025-04-13,Sara Lindqvist,Slow Mornings,Pop,Sweden,1.42,phone,0
1432,2025-04-13,DJ Kompas,Golden Weather,Electronic,Netherlands,6.09,tablet,0
1433,2025-04-13,Sara Lindqvist,Quiet Harbour,Pop,Sweden,0.22,speaker,1
1434,2025-04-14,Bright Utility,Salt Season,Indie,United Kingdom,2.52,car,0
1435,2025-04-14,DJ Kompas,Quiet Orbit,Electronic,Netherlands,5.74,phone,0
1436,2025-04-15,The Tuesday Club,Broken Harbour,Pop,United Kingdom,1.5,laptop,0
1437,2025-04-15,Luz de Enero,Static Machines,Latin,Spain,4.15,phone,0
1438,2025-04-16,Brannon Hill,Static Weather,Folk,Ireland,4.89,speaker,0
1439,2025-04-16,Sara Lindqvist,Midnight Orbit,Pop,Sweden,0.48,phone,1
1440,2025-04-16,Hertz Garden,Northern Lines,Electronic,Germany,5.67,car,0
1441,2025-04-17,DJ Kompas,Paper Rooms,Electronic,Netherlands,4.88,car,0
1442,2025-04-17,Casa Tropicana,Golden Harbour,Latin,Cuba,2.51,phone,0
1443,2025-04-17,DJ Kompas,Midnight Weather,Electronic,Netherlands,6.89,laptop,0
1444,2025-04-18,The Paper Kites Society,Slow Rooms,Indie,Australia,4.42,phone,0
1445,2025-04-18,DJ Kompas,Midnight Weather,Electronic,Netherlands,5.76,phone,0
1446,2025-04-18,Marta Oliveira,Static Wires,Jazz,Portugal,1.46,phone,1
1447,2025-04-19,DJ Kompas,Bright Ferry,Electronic,Netherlands,6.32,laptop,0
1448,2025-04-19,Brannon Hill,Bright Mornings,Folk,Ireland,2.55,phone,0
1449,2025-04-19,Fjord & Flint,Summer Wires,Folk,Norway,3.89,phone,0
1450,2025-04-20,DJ Kompas,Midnight Weather,Electronic,Netherlands,1.62,laptop,1
1451,2025-04-21,Static Meadow,Amber Tape,Rock,United States,4.78,phone,0
1452,2025-04-22,Fjord & Flint,Blue Traffic,Folk,Norway,5.77,phone,0
1453,2025-04-23,The Quiet Wires,Open Mornings,Rock,United States,5.83,laptop,0
1454,2025-04-23,Luz de Enero,Paper Window,Latin,Spain,3.69,phone,0
1455,2025-04-23,The Quiet Wires,Harbour Orbit,Rock,United States,5.66,laptop,0
1456,2025-04-23,Luz de Enero,Summer Rooms,Latin,Spain,2.34,speaker,0
1457,2025-04-23,Northern Signal,Bright Avenue,Electronic,Norway,4.6,laptop,0
1458,2025-04-23,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,4.0,phone,0
1459,2025-04-23,Glass Tram,Broken Mornings,Electronic,Germany,6.19,phone,0
1460,2025-04-24,Selva Alta,Harbour Orbit,Latin,Peru,1.95,phone,0
1461,2025-04-24,The Slow Ferry,Velvet Season,Indie,Ireland,6.13,laptop,0
1462,2025-04-24,Glass Tram,Broken Mornings,Electronic,Germany,0.5,tablet,1
1463,2025-04-24,Brannon Hill,Static Weather,Folk,Ireland,5.69,phone,0
1464,2025-04-24,Orquesta Bellavista,Broken Weather,Latin,Colombia,2.31,car,0
1465,2025-04-24,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,4.26,car,0
1466,2025-04-25,Static Meadow,Static Signal,Rock,United States,4.38,tablet,0
1467,2025-04-25,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,4.28,phone,0
1468,2025-04-25,Fjord & Flint,Blue Ferry,Folk,Norway,3.46,laptop,0
1469,2025-04-27,Fjord & Flint,Broken Radio,Folk,Norway,3.48,phone,0
1470,2025-04-27,DJ Kompas,Midnight Weather,Electronic,Netherlands,6.99,phone,0
1471,2025-04-27,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,5.43,laptop,0
1472,2025-04-28,Kito Ndungu,Summer Machines,Afrobeat,Kenya,0.4,laptop,0
1473,2025-04-28,Sara Lindqvist,Golden Harbour,Pop,Sweden,3.68,phone,0
1474,2025-04-29,The Paper Kites Society,Hollow Letters,Indie,Australia,3.92,tablet,0
1475,2025-04-29,The Paper Kites Society,Harbour Rooms,Indie,Australia,3.7,laptop,0
1476,2025-04-29,DJ Kompas,Hollow Radio,Electronic,Netherlands,4.68,phone,0
1477,2025-04-29,DJ Kompas,Bright Ferry,Electronic,Netherlands,7.59,car,0
1478,2025-04-29,Fjord & Flint,Broken Radio,Folk,Norway,4.87,speaker,0
1479,2025-04-29,Fjord & Flint,Blue Traffic,Folk,Norway,0.95,phone,1
1480,2025-04-30,The Paper Kites Society,Slow Rooms,Indie,Australia,3.76,phone,0
1481,2025-04-30,Sara Lindqvist,Golden Harbour,Pop,Sweden,3.98,laptop,0
1482,2025-04-30,Basement Cartography,Broken Kitchen,Indie,Canada,3.26,speaker,0
1483,2025-04-30,Brannon Hill,Quiet Ferry,Folk,Ireland,0.52,phone,1
1484,2025-05-01,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,4.0,phone,0
1485,2025-05-01,Luz de Enero,Summer Rooms,Latin,Spain,4.56,speaker,0
1486,2025-05-01,Casa Tropicana,Harbour Orbit,Latin,Cuba,4.19,phone,0
1487,2025-05-01,DJ Kompas,Bright Ferry,Electronic,Netherlands,5.02,car,0
1488,2025-05-02,Fjord & Flint,Open Orbit,Folk,Norway,3.59,phone,0
1489,2025-05-02,Bright Utility,Winter Window,Indie,United Kingdom,7.19,phone,0
1490,2025-05-02,Sara Lindqvist,Midnight Orbit,Pop,Sweden,2.18,laptop,0
1491,2025-05-02,Glass Tram,Broken Mornings,Electronic,Germany,3.87,laptop,0
1492,2025-05-03,DJ Kompas,Midnight Weather,Electronic,Netherlands,5.21,phone,0
1493,2025-05-03,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,8.28,tablet,0
1494,2025-05-03,Sara Lindqvist,Midnight Orbit,Pop,Sweden,4.04,speaker,0
1495,2025-05-03,Kito Ndungu,Amber Kitchen,Afrobeat,Kenya,3.58,phone,0
1496,2025-05-04,Salon Mécanique,Harbour Machines,Jazz,Belgium,7.5,car,0
1497,2025-05-04,Salon Mécanique,Velvet Machines,Jazz,Belgium,5.05,laptop,0
1498,2025-05-04,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,4.9,phone,0
1499,2025-05-04,Glass Tram,Salt Lines,Electronic,Germany,6.3,phone,0
1500,2025-05-05,Sara Lindqvist,Midnight Orbit,Pop,Sweden,4.42,laptop,0
1501,2025-05-05,Glass Tram,Salt Lines,Electronic,Germany,6.81,laptop,0
1502,2025-05-05,Fjord & Flint,Midnight Kitchen,Folk,Norway,5.56,phone,0
1503,2025-05-05,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,2.86,phone,0
1504,2025-05-05,Glass Tram,Broken Mornings,Electronic,Germany,4.54,laptop,0
1505,2025-05-06,Fjord & Flint,Open Orbit,Folk,Norway,0.4,laptop,0
1506,2025-05-07,Glass Tram,Broken Mornings,Electronic,Germany,6.81,laptop,0
1507,2025-05-07,Orquesta Bellavista,Velvet Garden,Latin,Colombia,4.68,phone,0
1508,2025-05-08,Fjord & Flint,Golden Garden,Folk,Norway,5.11,phone,0
1509,2025-05-08,DJ Kompas,Midnight Weather,Electronic,Netherlands,5.11,laptop,0
1510,2025-05-08,Marta Oliveira,Electric Window,Jazz,Portugal,7.85,car,0
1511,2025-05-08,Glass Tram,Salt Lines,Electronic,Germany,6.6,phone,0
1512,2025-05-09,Glass Tram,Broken Lines,Electronic,Germany,0.45,laptop,1
1513,2025-05-09,The Quiet Wires,Northern Tape,Rock,United States,5.01,tablet,0
1514,2025-05-09,Kanto Kids,Broken Weather,Pop,Philippines,2.04,speaker,0
1515,2025-05-09,Glass Tram,Amber Ferry,Electronic,Germany,4.66,speaker,0
1516,2025-05-10,Bright Utility,Salt Season,Indie,United Kingdom,6.11,phone,0
1517,2025-05-10,DJ Kompas,Paper Signal,Electronic,Netherlands,7.02,phone,0
1518,2025-05-10,Yuki Tanaka Trio,Golden Machines,Jazz,Japan,7.52,laptop,0
1519,2025-05-10,Yuki Tanaka Trio,Golden Window,Jazz,Japan,9.37,car,0
1520,2025-05-11,Fjord & Flint,Golden Garden,Folk,Norway,4.93,speaker,0
1521,2025-05-11,Bright Utility,Broken Machines,Indie,United Kingdom,2.69,speaker,0
1522,2025-05-11,Sara Lindqvist,Slow Mornings,Pop,Sweden,1.25,phone,0
1523,2025-05-11,Kito Ndungu,Static Tape,Afrobeat,Kenya,1.77,phone,0
1524,2025-05-11,Fjord & Flint,Blue Avenue,Folk,Norway,3.68,laptop,0
1525,2025-05-12,The Slow Ferry,Iron Weather,Indie,Ireland,3.77,phone,0
1526,2025-05-12,Glass Tram,Amber Ferry,Electronic,Germany,6.6,phone,0
1527,2025-05-12,DJ Kompas,Electric Mornings,Electronic,Netherlands,5.72,laptop,0
1528,2025-05-12,Marta Oliveira,Electric Mornings,Jazz,Portugal,7.84,phone,0
1529,2025-05-12,Sara Lindqvist,Midnight Orbit,Pop,Sweden,3.12,speaker,0
1530,2025-05-13,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,6.39,tablet,0
1531,2025-05-13,The Slow Ferry,Bright Rooms,Indie,Ireland,4.93,phone,0
1532,2025-05-13,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,2.42,phone,0
1533,2025-05-14,Sara Lindqvist,Northern Radio,Pop,Sweden,3.14,laptop,0
1534,2025-05-14,Static Meadow,Paper Parade,Rock,United States,3.44,phone,0
1535,2025-05-14,Fjord & Flint,Midnight Kitchen,Folk,Norway,3.83,phone,0
1536,2025-05-15,Northern Signal,Salt Lines,Electronic,Norway,4.22,phone,0
1537,2025-05-15,DJ Kompas,Paper Rooms,Electronic,Netherlands,5.28,speaker,0
1538,2025-05-15,The Paper Kites Society,Velvet Wires,Indie,Australia,3.73,car,0
1539,2025-05-15,Pale Cartography,Open Season,Folk,Canada,3.67,car,0
1540,2025-05-16,Sara Lindqvist,Quiet Harbour,Pop,Sweden,6.7,laptop,0
1541,2025-05-16,The Slow Ferry,Velvet Season,Indie,Ireland,2.06,laptop,0
1542,2025-05-16,Fjord & Flint,Summer Wires,Folk,Norway,4.46,laptop,0
1543,2025-05-17,Kito Ndungu,Hollow Machines,Afrobeat,Kenya,4.26,phone,0
1544,2025-05-17,DJ Kompas,Bright Ferry,Electronic,Netherlands,5.92,laptop,0
1545,2025-05-18,Static Meadow,Amber Tape,Rock,United States,4.97,laptop,0
1546,2025-05-18,Luz de Enero,Harbour Season,Latin,Spain,3.25,phone,0
1547,2025-05-18,DJ Kompas,Bright Ferry,Electronic,Netherlands,5.31,phone,0
1548,2025-05-19,Kito Ndungu,Bright Weather,Afrobeat,Kenya,3.44,phone,0
1549,2025-05-19,The Paper Kites Society,Amber Window,Indie,Australia,6.06,phone,0
1550,2025-05-20,The Quiet Wires,Quiet Machines,Rock,United States,5.78,speaker,0
1551,2025-05-20,Hollow Pines,Amber Lines,Folk,United States,2.36,speaker,0
1552,2025-05-21,Static Meadow,Bright Traffic,Rock,United States,3.56,speaker,0
1553,2025-05-21,Hertz Garden,Amber Machines,Electronic,Germany,5.06,tablet,0
1554,2025-05-21,Luz de Enero,Harbour Season,Latin,Spain,7.08,phone,0
1555,2025-05-22,Luz de Enero,Summer Rooms,Latin,Spain,3.44,phone,0
1556,2025-05-22,Glass Tram,Salt Lines,Electronic,Germany,3.78,phone,0
1557,2025-05-22,Fjord & Flint,Midnight Kitchen,Folk,Norway,3.95,phone,0
1558,2025-05-23,Fjord & Flint,Summer Wires,Folk,Norway,6.41,phone,0
1559,2025-05-23,DJ Kompas,Hollow Radio,Electronic,Netherlands,7.77,phone,0
1560,2025-05-23,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,6.84,phone,0
1561,2025-05-23,Basement Cartography,Blue Traffic,Indie,Canada,3.67,car,0
1562,2025-05-24,Glass Tram,Broken Mornings,Electronic,Germany,0.37,speaker,1
1563,2025-05-25,Glass Tram,Salt Lines,Electronic,Germany,2.67,laptop,0
1564,2025-05-25,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,4.89,car,0
1565,2025-05-26,Circuit Sparrow,Amber Window,Electronic,Japan,7.53,laptop,0
1566,2025-05-26,Basement Cartography,Summer Orbit,Indie,Canada,3.29,car,0
1567,2025-05-26,Circuit Sparrow,Slow Parade,Electronic,Japan,5.79,phone,0
1568,2025-05-26,Fjord & Flint,Northern Avenue,Folk,Norway,6.5,phone,0
1569,2025-05-27,Glass Tram,Broken Lines,Electronic,Germany,4.51,phone,0
1570,2025-05-27,Kito Ndungu,Northern Rooms,Afrobeat,Kenya,1.95,speaker,0
1571,2025-05-27,Sara Lindqvist,Golden Harbour,Pop,Sweden,3.87,laptop,0
1572,2025-05-27,Northern Signal,Bright Avenue,Electronic,Norway,6.01,phone,0
1573,2025-05-27,Pale Cartography,Blue Signal,Folk,Canada,5.64,speaker,0
1574,2025-05-28,The Quiet Wires,Open Mornings,Rock,United States,0.32,phone,1
1575,2025-05-28,Bright Utility,Bright Letters,Indie,United Kingdom,6.5,speaker,0
1576,2025-05-28,The Tuesday Club,Open Lines,Pop,United Kingdom,3.02,phone,0
1577,2025-05-29,Glass Tram,Salt Lines,Electronic,Germany,6.35,laptop,0
