play_id,played_at,artist_name,track_name,genre,country,device,skipped,minutes played 
1281,21/02/2025,Sara Lindqvist,Northern Radio,  Pop ,Sweden,car,0,3.33 min
1614,2025-06-12,Static Meadow,Salt Mornings,Rock,United States,CAR,0,6.52
757,2024-09-15,Glass Tram,Amber Ferry,Electronic,Germany,car,0,5.65
885,2024-10-19,Luz de Enero,Static Machines,latin,Spain,laptop ,0,3.85
2034,2025-11-20,DJ Kompas,Paper Rooms,Electronic,Netherlands,phone,0,6.53
893,2024-10-21,Brannon Hill,Bright Mornings,FOLK,Ireland,phone,0,2.41
511,02/06/2024,Northern Signal,Electric Avenue,Electronic,Norway,PHONE,0,8.62
1934,2025-10-27,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,PHONE,0,3.64
531,2024-06-12,The Quiet Wires,Quiet Rooms,rock,United States,speaker,1,1.19
2072,2025-11-30,Mireille Basset,Harbour Window,JAZZ,France,speaker,0,6.71
734,2024-09-06,Glass Tram,Salt Lines,electronic,Germany,phone,0,6.4
517,2024-06-05,Sara Lindqvist,Quiet Harbour,Pop,Sweden,TABLET,1,0.72
2050,2025-11-23,Fjord & Flint,Blue Ferry,Folk,NA,phone,0,4.54
1798,2025-09-13,Fjord & Flint,Blue Ferry,Folk,Norway,speaker,0,5.46
440,10-05-2024,Basement Cartography,Velvet Kitchen,,Canada,laptop,1,0.98
280,2024-03-24,Sara Lindqvist,Midnight Orbit,POP,Sweden,PHONE,0,3.74
1685,2025-07-20,Mireille Basset,Harbour Machines,jazz,France,phone,0,7.2
1748,2025-08-23,Bright Utility,Winter Window,Indie,United Kingdom,phone,0,3.38
1784,2025-09-08,Glass Tram,Broken Lines,Electronic,Germany,phone,0,4.82
1954,2025-10-31,Glass Tram,Amber Ferry,Electronic,Germany,LAPTOP,0,3.73
693,26/08/2024,DJ Kompas,Paper Signal,Electronic,Netherlands,speaker,1,1.56
1440,2025-04-16,Hertz Garden,Northern Lines,ELECTRONIC,Germany,car,0,5.67
957,2024-11-05,The Paper Kites Society,Amber Window,Indie,Australia,phone,0,3.61
755,2024-09-15,The Paper Kites Society,Electric Lines,Indie,Australia,SPEAKER,0,3.19 min
327,04/04/2024,DJ Kompas,Midnight Weather,ELECTRONIC,Netherlands,LAPTOP,0,5.49 min
718,2024-09-03,Mireille Basset,Static Signal,Jazz,France,phone,1,0.69
1829,2025-09-24,Sara Lindqvist,Northern Radio,Pop,Sweden,speaker,0,1.96
1154,2025-01-09,The Slow Ferry,Winter Weather,INDIE,Ireland,laptop,0,4.75
1371,24-03-2025,Salon Mécanique,Bright Window,Jazz,Belgium,phone,1,0.43
389,2024-04-26,Fjord & Flint,Blue Traffic,Folk,Norway,CAR,1,0.44
1173,2025-01-15,Glass Tram,Broken Mornings,Electronic,Germany,phone,0,5.53
1867,07/10/2025,The Quiet Wires,Open Mornings,Rock,United States,phone,0,4.19
1138,05/01/2025,Northern Signal,Velvet Wires,Electronic,Norway,speaker,0,6.12
1263,2025-02-13,Pale Cartography,Winter Weather,FOLK,Canada,speaker,1,0.46
1559,2025-05-23,DJ Kompas,Hollow Radio,Electronic,Netherlands,phone,0,7.77
1467,25/04/2025,Lagos Tape Club,Bright Wires,AFROBEAT,Nigeria,phone,0,4.28
1116,2024-12-29,Marta Oliveira,Broken Orbit,Jazz,Portugal,phone,0,6.5
987,2024-11-16,Sara Lindqvist,Broken Kitchen,Pop,Sweden,laptop,0,4.75
810,2024-10-01,Brannon Hill,Quiet Ferry,folk,NA,TABLET,0,2.01
156,2024-02-13,The Slow Ferry,Velvet Season,Indie,Ireland,phone,0,4.66
1809,2025-09-16,Fjord & Flint,Midnight Kitchen,Folk,Norway,,0,3.97
1871,2025-10-08,DJ Kompas,Paper Rooms,electronic,Netherlands,laptop,0,6.21
63,2024-01-16,Fjord & Flint,Blue Ferry,,Norway,PHONE,0,2.86
1510,08/05/2025,Marta Oliveira,Electric Window,Jazz,Portugal,car,0,7.85
166,2024-02-15,DJ Kompas,Golden Weather,Electronic,Netherlands,speaker,0,8.08
134,2024-02-06,Yuki Tanaka Trio,Golden Window,Jazz,Japan,laptop ,0,7.62
1487,2025-05-01,DJ Kompas,Bright Ferry,ELECTRONIC,Netherlands,car,0,5.02
1916,2025-10-21,DJ Kompas,Golden Weather,Electronic,Netherlands,laptop,0,5.41
979,2024-11-14,Northern Signal,Golden Machines,ELECTRONIC,Norway,phone,0,4.8
1956,31/10/2025,Sara Lindqvist,Midnight Orbit,Pop,Sweden,phone,0,4.02
1831,2025-09-25,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,phone,0,3.5
905,2024-10-23,Fjord & Flint,Summer Wires,Folk,NA,LAPTOP,0,4.63
946,2024-11-02,Orquesta Bellavista,Iron Lines,Latin,Colombia,,0,3.18
625,2024-07-23,DJ Kompas,Paper Rooms,Electronic,Netherlands,LAPTOP,0,5.37
2169,2025-12-26,Glass Tram,Broken Lines,Electronic,NA,PHONE,0,4.43
765,2024-09-17,Fjord & Flint,Blue Avenue,Folk,Norway,phone ,0,2.12 min
1699,29/07/2025,Brannon Hill,Electric Parade,Folk,Ireland,car,0,4.27
1982,2025-11-07,Glass Tram,Broken Lines,Electronic,Germany,phone,0,4.57
736,2024-09-06,Fjord & Flint,Broken Radio,Folk,Norway,phone,0,3.85
1917,2025-10-21,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,PHONE,0,2.82
275,2024-03-23,Basement Cartography,Paper Kitchen,Indie,Canada,PHONE,0,5.34
1647,2025-07-03,Fjord & Flint,Golden Garden,Folk,Norway,phone,0,4.56
1592,2025-06-04,Sara Lindqvist,Golden Harbour,Pop,Sweden,phone,0,3.34
1907,2025-10-20,DJ Kompas,Electric Mornings,Electronic,Netherlands,phone,0,6.9
2011,2025-11-14,Fjord & Flint,Northern Avenue,Folk,Norway,phone,0,4.23
1001,2024-11-21,Brannon Hill,Electric Parade,Folk,Ireland,speaker,0,1.73
1105,2024-12-24,Rosewood Lane,Amber Signal,folk,United Kingdom,speaker,0,4.45
1448,2025-04-19,Brannon Hill,Bright Mornings,Folk,Ireland,phone,0,2.55
471,2024-05-22,Kito Ndungu,Northern Rooms,Afrobeat,Kenya,phone,0,1.57
1181,17-01-2025,Glass Tram,Broken Mornings,Electronic,Germany,laptop,1,1.51
569,27-06-2024,Sara Lindqvist,Northern Radio,pop,Sweden,speaker,0,4.31
2097,2025-12-07,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,laptop,0,7.19
851,11/10/2024,Glass Tram,Amber Ferry,Electronic,Germany,tablet,0,6.36
146,11-02-2024,Sara Lindqvist,Northern Radio,Pop,Sweden,phone,0,2.14
1789,2025-09-09,Fjord & Flint,Blue Traffic,  Folk ,Norway,LAPTOP ,0,3.51
330,2024-04-05,Northern Signal,Bright Avenue,Electronic,Norway,laptop,0,6.2
2167,2025-12-26,Fjord & Flint,Blue Avenue,FOLK,Norway,phone,0,2.21
245,2024-03-14,Basement Cartography,Summer Season,Indie,Canada,SPEAKER,0,5.12
2098,2025-12-08,Sara Lindqvist,Northern Radio,Pop,Sweden,phone ,1,0.72
1021,2024-11-28,Fjord & Flint,Broken Radio,Folk,Norway,SPEAKER,0,5.91
276,23/03/2024,Static Meadow,Broken Season,Rock,United States,laptop,0,4.67
2053,2025-11-24,Northern Signal,Winter Wires,Electronic,Norway,car ,0,5.02
1931,2025-10-26,Sara Lindqvist,Midnight Orbit,Pop,Sweden,laptop,0,7.32
567,2024-06-26,The Slow Ferry,Bright Rooms,Indie,Ireland,tablet,0,4.23
499,2024-05-30,The Quiet Wires,Quiet Rooms,Rock,United States,laptop,0,0.76
1769,2025-09-04,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,phone ,0,5.14
1389,2025-03-29,DJ Kompas,Electric Mornings,Electronic,Netherlands,tablet,1,1.51
1040,2024-12-02,Casa Tropicana,Paper Orbit,Latin,Cuba,laptop,0,4.96
1632,2025-06-23,Luz de Enero,Northern Ferry,Latin,Spain,PHONE ,0,4.69
859,13/10/2024,Static Meadow,Salt Mornings,Rock,United States,laptop,0,3.45
1625,2025-06-20,Sara Lindqvist,Northern Radio,Pop,Sweden,LAPTOP,0,4.07
1405,2025-04-02,Glass Tram,Salt Lines,Electronic,Germany,phone,0,4.0
2016,15/11/2025,Luz de Enero,Static Machines,Latin,Spain,phone ,0,2.39
2038,2025-11-21,Sara Lindqvist,Broken Kitchen,pop,Sweden,car,1,
933,2024-10-30,Fjord & Flint,Blue Ferry,Folk,Norway,laptop,0,5.95
1466,2025-04-25,Static Meadow,Static Signal,  Rock ,United States,TABLET,0,4.38
841,2024-10-08,Kito Ndungu,Summer Machines,AFROBEAT,Kenya,speaker,0,0.91
1644,2025-06-30,Luz de Enero,Harbour Season,  Latin ,Spain,speaker,0,3.65
1522,2025-05-11,Sara Lindqvist,Slow Mornings,Pop,Sweden,phone,0,1.25
308,2024-03-29,Kito Ndungu,Hollow Machines,Afrobeat,Kenya,laptop,0,3.63
1461,2025-04-24,The Slow Ferry,Velvet Season,Indie,Ireland,laptop ,0,6.13
2183,2025-12-31,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,phone,0,3.78
497,2024-05-30,DJ Kompas,Golden Weather,Electronic,Netherlands,laptop,0,2.05
1873,10-10-2025,Static Meadow,Northern Avenue,Rock,United States,speaker,0,3.62
2133,2025-12-17,Brannon Hill,Static Weather,Folk,Ireland,PHONE,0,2.69
937,01/11/2024,Fjord & Flint,Blue Ferry,Folk,Norway,phone,1,0.45
1210,26/01/2025,Glass Tram,Broken Lines,Electronic,Germany,phone,0,5.42
1465,2025-04-24,Lagos Tape Club,Velvet Avenue,  Afrobeat ,Nigeria,car,0,4.26
1897,2025-10-16,Mireille Basset,Static Signal,Jazz,France,phone,0,6.8
790,2024-09-23,Glass Tram,Salt Lines,Electronic,Germany,car,0,
1113,2024-12-27,DJ Kompas,Quiet Orbit,ELECTRONIC,Netherlands,phone,1,1.61
784,21-09-2024,Glass Tram,Broken Mornings,Electronic,Germany,phone,1,1.2
1130,02/01/2025,DJ Kompas,Paper Rooms,Electronic,Netherlands,car,0,9.16
1648,2025-07-04,The Tuesday Club,Amber Harbour,Pop,United Kingdom,phone,0,5.07
1879,2025-10-12,DJ Kompas,Paper Signal,Electronic,Netherlands,laptop ,0,8.0
149,2024-02-11,Lagos Tape Club,Winter Rooms,  Afrobeat ,Nigeria,tablet,0,1.47
1072,2024-12-12,Nora Whitlock,Northern Machines,Pop,United States,phone,0,3.77
1892,2025-10-15,The Tuesday Club,Broken Harbour,POP,United Kingdom,phone,0,4.24
737,2024-09-06,Lagos Tape Club,Winter Rooms,AFROBEAT,Nigeria,laptop,0,3.46
950,2024-11-04,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,SPEAKER,0,3.33
94,2024-01-24,Kanto Kids,Slow Garden,,Philippines,laptop,0,2.53
1243,2025-02-08,Fjord & Flint,Open Orbit,FOLK,Norway,phone ,0,2.88
239,2024-03-11,Northern Signal,Velvet Wires,Electronic,Norway,LAPTOP,1,1.05
307,28/03/2024,Nora Whitlock,Northern Rooms,Pop,United States,phone,0,1.47
24,2024-01-06,Pale Cartography,Winter Weather,Folk,Canada,PHONE,0,4.1
318,2024-03-31,The Slow Ferry,Velvet Season,  Indie ,NA,tablet,0,
2022,2025-11-17,Nora Whitlock,Northern Rooms,POP,United States,laptop,0,3.95
269,21-03-2024,Orquesta Bellavista,Paper Signal,Latin,Colombia,phone,0,3.61
1383,2025-03-26,Sara Lindqvist,Slow Mornings,  Pop ,Sweden,PHONE,0,3.33
461,2024-05-18,DJ Kompas,Paper Rooms,Electronic,Netherlands,car,0,6.19
1893,2025-10-16,Basement Cartography,Velvet Kitchen,INDIE,NA,phone,0,6.21
528,2024-06-10,Sara Lindqvist,Slow Mornings,Pop,Sweden,phone,0,4.13
1298,2025-03-01,Fjord & Flint,Summer Wires,folk,Norway,phone,0,3.12
1687,22/07/2025,Static Meadow,Paper Parade,ROCK,United States,PHONE,0,
1320,2025-03-10,Glass Tram,Salt Lines,Electronic,Germany,CAR,0,5.64
1164,2025-01-12,Sara Lindqvist,Slow Mornings,POP,Sweden,phone,0,2.81
508,2024-06-02,Fjord & Flint,Northern Avenue,Folk,Norway,phone,0,3.67
633,2024-07-26,Orquesta Bellavista,Open Orbit,  Latin ,Colombia,phone,0,4.7
1530,2025-05-13,Yuki Tanaka Trio,Harbour Season,JAZZ,Japan,TABLET,0,6.39
1626,2025-06-21,Pale Cartography,Open Season,Folk,Canada,car,0,3.05
2139,2025-12-19,Sara Lindqvist,Summer Tape,Pop,Sweden,phone,0,3.37
1691,2025-07-24,Velvet Aqueduct,Electric Weather,Rock,Italy,PHONE,0,5.06
467,2024-05-20,Brannon Hill,Midnight Kitchen,Folk,Ireland,phone,1,1.51
1308,2025-03-05,Brannon Hill,Quiet Ferry,Folk,Ireland,phone,0,3.93
422,2024-05-06,Hollow Pines,Salt Harbour,  Folk ,United States,phone,0,3.85 min
555,2024-06-20,Sara Lindqvist,Slow Mornings,  Pop ,Sweden,speaker,0,3.71
764,2024-09-16,Selva Alta,Harbour Lines,Latin,Peru,laptop,0,5.08
1810,2025-09-16,The Paper Kites Society,Electric Radio,Indie,Australia,phone,0,1.31
272,2024-03-22,Glass Tram,Broken Mornings,Electronic,Germany,phone,1,1.62
581,2024-07-01,DJ Kompas,Harbour Kitchen,ELECTRONIC,Netherlands,speaker,0,4.02
897,2024-10-22,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,,0,2.44
1312,2025-03-06,The Slow Ferry,Iron Weather,Indie,Ireland,speaker,0,5.55
630,2024-07-25,Glass Tram,Broken Lines,ELECTRONIC,Germany,LAPTOP,0,6.13
845,2024-10-08,Fjord & Flint,Golden Garden,Folk,NA,phone,0,0.72
1170,2025-01-14,Mireille Basset,Static Signal,Jazz,France,phone,0,9.16
1622,17/06/2025,Glass Tram,Broken Lines,Electronic,Germany,phone,0,3.95
1749,2025-08-25,Glass Tram,Amber Ferry,Electronic,Germany,laptop,0,6.63
59,2024-01-16,Sara Lindqvist,Electric Weather,POP,Sweden,phone,0,3.79
677,16/08/2024,The Paper Kites Society,Hollow Letters,Indie,Australia,laptop,1,0.21
1184,2025-01-18,Marta Oliveira,Broken Orbit,JAZZ,Portugal,tablet,0,4.42
730,2024-09-05,Fjord & Flint,Open Orbit,Folk,Norway,tablet,0,4.4 min
1851,2025-10-03,Brannon Hill,Quiet Ferry,Folk,Ireland,car,0,1.76
1608,2025-06-10,Sara Lindqvist,Electric Weather,Pop,Sweden,speaker,0,5.3
391,2024-04-27,Static Meadow,Winter Mornings,Rock,United States,phone,0,4.36
1977,06/11/2025,Yuki Tanaka Trio,Northern Window,Jazz,Japan,laptop,0,7.38
638,2024-07-29,Sara Lindqvist,Broken Kitchen,pop,Sweden,,0,2.21
837,06-10-2024,Basement Cartography,Velvet Kitchen,INDIE,Canada,PHONE,0,1.41
996,2024-11-18,Yuki Tanaka Trio,Golden Window,JAZZ,Japan,phone,1,0.64
843,08/10/2024,Casa Tropicana,Harbour Orbit,latin,Cuba,car,0,2.08
692,2024-08-25,Bright Utility,Winter Window,INDIE,United Kingdom,LAPTOP,0,3.02
900,2024-10-22,Brannon Hill,Bright Mornings,Folk,Ireland,car,0,1.68
1556,2025-05-22,Glass Tram,Salt Lines,Electronic,Germany,phone,0,3.78
1434,2025-04-14,Bright Utility,Salt Season,Indie,United Kingdom,CAR,0,2.52
1945,2025-10-29,Fjord & Flint,Northern Avenue,Folk,Norway,laptop,0,5.2
749,2024-09-12,Rosewood Lane,Golden Garden,folk,United Kingdom,laptop,0,4.28
381,2024-04-22,The Quiet Wires,Open Mornings,Rock,United States,phone,0,2.99
1715,08/08/2025,Sara Lindqvist,Quiet Harbour,Pop,Sweden,laptop ,0,1.64
1241,2025-02-06,Fjord & Flint,Blue Traffic,Folk,Norway,speaker,0,5.86
813,2024-10-01,The Tuesday Club,Amber Harbour,Pop,United Kingdom,,0,1.51
808,2024-09-30,Kito Ndungu,Electric Traffic,Afrobeat,Kenya,phone ,1,
1430,2025-04-13,Sara Lindqvist,Electric Weather,Pop,Sweden,speaker,0,5.35
87,2024-01-23,Glass Tram,Broken Lines,Electronic,Germany,PHONE,0,
669,2024-08-13,Fjord & Flint,Blue Avenue,Folk,Norway,phone,0,4.85
153,12-02-2024,DJ Kompas,Golden Weather,Electronic,Netherlands,tablet,0,8.04
1353,2025-03-18,Lagos Tape Club,Bright Wires,afrobeat,Nigeria,laptop,0,4.21
850,2024-10-11,The Paper Kites Society,Electric Lines,Indie,Australia,phone,0,2.75
1921,2025-10-23,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,speaker,0,3.28
1502,2025-05-05,Fjord & Flint,Midnight Kitchen,Folk,Norway,phone,0,5.56
889,2024-10-19,Northern Signal,Amber Rooms,Electronic,Norway,speaker ,1,0.85
667,2024-08-12,Amara Diallo,Harbour Parade,Afrobeat,Senegal,phone,0,6.52
538,14/06/2024,Fjord & Flint,Open Orbit,Folk,Norway,laptop,1,0.91
436,2024-05-09,Sara Lindqvist,Electric Weather,Pop,Sweden,phone,0,0.82
2175,2025-12-29,Fjord & Flint,Open Orbit,Folk,Norway,car,1,1.11
335,2024-04-06,DJ Kompas,Hollow Radio,electronic,Netherlands,car,0,5.4 min
1076,2024-12-13,Fjord & Flint,Midnight Kitchen,Folk,Norway,phone,0,4.69
390,2024-04-27,Fjord & Flint,Summer Wires,folk,Norway,phone,0,5.75
1458,23/04/2025,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,phone,0,4.0
1707,2025-08-02,Marta Oliveira,Static Wires,JAZZ,Portugal,phone,0,10.72
1697,2025-07-28,Brannon Hill,Electric Parade,folk,Ireland,phone,0,3.82
590,2024-07-03,Glass Tram,Broken Lines,  Electronic ,Germany,phone,0,3.46
1888,2025-10-14,Sara Lindqvist,Electric Weather,  Pop ,Sweden,tablet,0,1.32
1928,25/10/2025,Casa Tropicana,Salt Ferry,Latin,Cuba,speaker,0,1.18 min
1195,2025-01-22,Hollow Pines,Amber Lines,  Folk ,United States,phone,0,5.56
1335,2025-03-14,Fjord & Flint,Northern Avenue,FOLK,Norway,phone,0,2.83
1182,17-01-2025,Hertz Garden,Northern Lines,Electronic,Germany,phone,0,4.13 min
631,2024-07-25,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,laptop,0,4.44
575,29/06/2024,Sara Lindqvist,Golden Harbour,POP,Sweden,phone,0,
1794,2025-09-12,Sara Lindqvist,Broken Kitchen,Pop,NA,speaker,0,1.76
624,2024-07-22,The Quiet Wires,Quiet Rooms,Rock,United States,,0,5.67
22,2024-01-05,Fjord & Flint,Midnight Kitchen,FOLK,Norway,speaker,0,4.88
1177,2025-01-16,Rosewood Lane,Electric Weather,FOLK,United Kingdom,laptop,0,7.14
1114,2024-12-28,DJ Kompas,Golden Weather,ELECTRONIC,Netherlands,phone,0,5.05
1141,2025-01-06,Fjord & Flint,Summer Wires,Folk,Norway,speaker,1,
1294,2025-02-27,Fjord & Flint,Midnight Kitchen,Folk,Norway,phone,0,6.56
1442,2025-04-17,Casa Tropicana,Golden Harbour,latin,Cuba,phone,0,2.51
1957,2025-10-31,Static Meadow,Broken Season,Rock,United States,PHONE,0,4.31
179,2024-02-21,DJ Kompas,Electric Mornings,Electronic,Netherlands,phone ,0,6.83
2054,2025-11-25,Glass Tram,Broken Lines,Electronic,Germany,car,0,5.6
418,2024-05-04,Kito Ndungu,Hollow Machines,Afrobeat,Kenya,phone,0,6.21
238,2024-03-11,Brannon Hill,Midnight Kitchen,folk,Ireland,phone,0,4.45
1500,05/05/2025,Sara Lindqvist,Midnight Orbit,Pop,Sweden,laptop ,0,4.42
1742,2025-08-21,Basement Cartography,Summer Orbit,Indie,Canada,TABLET,0,6.09
1512,2025-05-09,Glass Tram,Broken Lines,Electronic,Germany,laptop,1,0.45
1296,2025-02-28,Sara Lindqvist,Midnight Orbit,Pop,Sweden,PHONE,0,3.57
135,2024-02-07,Fjord & Flint,Northern Avenue,folk,Norway,car,0,3.34
460,2024-05-17,Luz de Enero,Northern Ferry,Latin,Spain,speaker,0,2.6
196,2024-02-28,The Long Commute,Amber Kitchen,Indie,Netherlands,phone,0,3.42
1238,06/02/2025,Glass Tram,Broken Mornings,Electronic,Germany,tablet,1,0.44
907,2024-10-25,Basement Cartography,Iron Traffic,  Indie ,Canada,phone,0,4.93
1661,10/07/2025,Fjord & Flint,Golden Garden,,Norway,phone,0,8.5 min
266,2024-03-21,Fjord & Flint,Midnight Kitchen,Folk,Norway,,0,4.18
1191,2025-01-21,Kito Ndungu,Salt Ferry,Afrobeat,Kenya,LAPTOP,0,3.93
332,2024-04-06,Brannon Hill,Midnight Kitchen,Folk,Ireland,phone,0,4.61
237,2024-03-10,Rosewood Lane,Amber Signal,folk,United Kingdom,phone,0,4.11
188,2024-02-25,Sara Lindqvist,Northern Radio,POP,Sweden,laptop,0,4.32
787,2024-09-22,Sara Lindqvist,Electric Weather,POP,Sweden,,0,2.54
339,2024-04-09,Hollow Pines,Salt Harbour,Folk,United States,car,0,4.22
952,2024-11-04,Luz de Enero,Harbour Season,LATIN,Spain,speaker,1,0.85
795,2024-09-24,Static Meadow,Amber Tape,Rock,United States,speaker,0,5.12
717,2024-09-03,The Paper Kites Society,Electric Radio,Indie,Australia,phone,0,1.3
1369,2025-03-23,Static Meadow,Northern Avenue,Rock,United States,car,0,4.58
217,05-03-2024,Static Meadow,Winter Mornings,Rock,United States,laptop,0,5.2
1595,2025-06-05,Pale Cartography,Winter Weather,Folk,Canada,car,0,4.68
1310,06/03/2025,Kito Ndungu,Salt Ferry,afrobeat,Kenya,LAPTOP,0,3.4
917,28/10/2024,Glass Tram,Amber Ferry,  Electronic ,Germany,laptop,0,6.68
1507,2025-05-07,Orquesta Bellavista,Velvet Garden,latin,Colombia,phone,0,4.68
713,2024-09-02,Glass Tram,Broken Lines,Electronic,Germany,phone,0,4.09
162,2024-02-15,Sara Lindqvist,Summer Tape,pop,Sweden,phone,0,2.0
45,2024-01-13,Lagos Tape Club,Velvet Avenue,AFROBEAT,Nigeria,laptop,0,2.84
2044,2025-11-22,Northern Signal,Amber Lines,Electronic,Norway,tablet,0,6.55
601,2024-07-10,Mireille Basset,Harbour Machines,Jazz,France,phone ,0,8.27 min
423,2024-05-06,Sara Lindqvist,Golden Harbour,Pop,Sweden,speaker,0,4.53
111,2024-01-30,Hollow Pines,Salt Harbour,FOLK,United States,laptop,0,3.19
578,30/06/2024,Fjord & Flint,Blue Ferry,FOLK,Norway,phone,0,3.57
728,2024-09-05,Fjord & Flint,Midnight Kitchen,Folk,Norway,PHONE,0,0.4
1962,2025-11-02,Pale Cartography,Open Orbit,,Canada,laptop,1,1.7
1231,2025-02-02,Brannon Hill,Northern Machines,FOLK,Ireland,phone,1,0.48
1960,2025-11-01,Sara Lindqvist,Summer Tape,pop,Sweden,phone,0,0.99
1759,2025-08-31,Fjord & Flint,Blue Ferry,FOLK,Norway,speaker,0,6.54
628,2024-07-24,The Paper Kites Society,Harbour Rooms,INDIE,Australia,speaker,0,4.77
501,31/05/2024,Northern Signal,Amber Rooms,Electronic,Norway,phone,0,4.32
290,2024-03-25,Tundra Post,Paper Ferry,electronic,Iceland,TABLET,0,5.65
439,2024-05-10,Brannon Hill,Static Weather,  Folk ,Ireland,phone,0,2.16
357,14/04/2024,Sara Lindqvist,Electric Weather,Pop,Sweden,,0,3.07
286,2024-03-24,Marta Oliveira,Static Wires,Jazz,Portugal,SPEAKER,0,7.22
296,2024-03-26,Sara Lindqvist,Northern Radio,pop,Sweden,laptop,1,0.8
1541,2025-05-16,The Slow Ferry,Velvet Season,Indie,Ireland,laptop,0,2.06
1762,02/09/2025,Basement Cartography,Broken Kitchen,Indie,Canada,laptop,1,0.26
1412,2025-04-04,Luz de Enero,Velvet Harbour,LATIN,Spain,laptop,0,1.64
2123,2025-12-14,Fjord & Flint,Broken Radio,Folk,Norway,laptop,1,0.3
1560,23/05/2025,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,phone,0,6.84
52,14/01/2024,Sara Lindqvist,Midnight Orbit,Pop,Sweden,laptop,1,0.25
704,2024-08-28,Brannon Hill,Bright Mornings,Folk,Ireland,phone ,0,3.23
571,27-06-2024,Pale Cartography,Open Season,FOLK,Canada,tablet,0,3.82
395,2024-04-28,Sara Lindqvist,Midnight Orbit,Pop,Sweden,laptop,0,4.38
1252,10-02-2025,Lagos Tape Club,Hollow Ferry,AFROBEAT,Nigeria,phone,0,2.87
1357,2025-03-19,Static Meadow,Winter Mornings,Rock,United States,phone,0,2.63
546,2024-06-17,Fjord & Flint,Northern Avenue,Folk,Norway,phone,0,5.14
515,2024-06-04,Hertz Garden,Blue Harbour,Electronic,Germany,phone,0,7.33
827,2024-10-04,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,speaker,0,3.48
168,2024-02-16,Sara Lindqvist,Electric Weather,Pop,Sweden,phone,0,4.13
1681,17/07/2025,Bright Utility,Bright Letters,indie,United Kingdom,tablet,0,4.32
1634,2025-06-23,Glass Tram,Amber Ferry,Electronic,Germany,laptop,0,7.07
654,2024-08-07,Sara Lindqvist,Quiet Harbour,Pop,Sweden,phone,0,6.44
340,2024-04-09,DJ Kompas,Golden Weather,ELECTRONIC,Netherlands,phone,0,4.68
1110,2024-12-26,Glass Tram,Broken Mornings,Electronic,Germany,phone,0,5.4
1651,2025-07-05,The Paper Kites Society,Electric Radio,  Indie ,Australia,phone,0,3.51
1637,2025-06-27,Sara Lindqvist,Midnight Orbit,pop,Sweden,phone,0,2.7
727,2024-09-05,Sara Lindqvist,Summer Tape,Pop,Sweden,phone,0,3.88
249,2024-03-15,The Slow Ferry,Velvet Season,Indie,Ireland,speaker,0,4.55
1574,2025-05-28,The Quiet Wires,Open Mornings,Rock,United States,PHONE ,1,0.32 min
1167,2025-01-13,Glass Tram,Broken Lines,electronic,Germany,phone,0,2.55
447,2024-05-13,Selva Alta,Electric Letters,Latin,Peru,speaker,0,3.15
347,11/04/2024,Glass Tram,Amber Ferry,electronic,Germany,speaker,0,5.76
770,2024-09-18,DJ Kompas,Hollow Radio,Electronic,Netherlands,PHONE,0,4.56
909,2024-10-25,Fjord & Flint,Summer Wires,Folk,Norway,TABLET,0,4.13
1601,2025-06-07,Lagos Tape Club,Winter Rooms,afrobeat,Nigeria,PHONE,0,2.34
2127,2025-12-15,Fjord & Flint,Blue Ferry,FOLK,Norway,car,0,5.39
281,2024-03-24,Lagos Tape Club,Velvet Avenue,Afrobeat,NA,car,0,4.35 min
1596,2025-06-05,Mireille Basset,Blue Window,Jazz,France,phone,1,1.71
1292,25/02/2025,Mireille Basset,Harbour Machines,JAZZ,France,,0,5.57
446,12/05/2024,The Slow Ferry,Amber Garden,Indie,Ireland,PHONE,1,0.95
47,13-01-2024,The Slow Ferry,Amber Garden,INDIE,Ireland,speaker ,0,4.54
944,2024-11-02,Luz de Enero,Static Machines,Latin,Spain,laptop,0,3.46
1474,29/04/2025,The Paper Kites Society,Hollow Letters,INDIE,Australia,tablet,0,3.92
1107,25/12/2024,Sara Lindqvist,Summer Tape,Pop,Sweden,tablet,0,2.25 min
295,2024-03-26,The Quiet Wires,Golden Season,Rock,United States,PHONE,0,3.7
2007,14-11-2025,Sara Lindqvist,Midnight Orbit,Pop,Sweden,phone,0,0.61
1842,2025-09-29,DJ Kompas,Harbour Kitchen,ELECTRONIC,Netherlands,laptop,0,5.9
972,2024-11-12,Selva Alta,Harbour Orbit,Latin,Peru,phone,0,2.21
903,23-10-2024,Northern Signal,Electric Avenue,Electronic,Norway,LAPTOP,0,4.95
